Timestamp,Light Color,State,Response Time (s),Time Since Last Change (s),FPS,Runtime (s),Detection %,Confidences,Other Object Counter,Other Object Confidence % Average
2025-05-19T09:02:07.964559,RED,ON,55.422,55.422,14.23,58.77,66.87,motorcycle: 1,motorcycle:0.40,1,40.26
2025-05-19T09:02:08.035817,RED,ON,55.492,55.492,14.23,58.84,66.79,,,0,0.00
2025-05-19T09:02:08.093796,RED,ON,55.551,55.551,14.23,58.90,66.83,motorcycle: 1,motorcycle:0.43,1,42.57
2025-05-19T09:02:08.157056,RED,ON,55.614,55.614,14.23,58.96,66.87,motorcycle: 1,motorcycle:0.46,1,45.63
2025-05-19T09:02:08.224062,RED,ON,55.681,55.681,14.23,59.03,66.90,motorcycle: 1,motorcycle:0.49,1,48.70
2025-05-19T09:02:08.293140,RED,ON,55.750,55.750,14.23,59.09,66.83,,,0,0.00
2025-05-19T09:02:08.355686,RED,ON,55.813,55.813,14.23,59.16,66.86,motorcycle: 1,motorcycle:0.48,1,47.93
2025-05-19T09:02:08.424248,RED,ON,55.881,55.881,14.23,59.23,66.90,motorcycle: 1,motorcycle:0.45,1,45.25
2025-05-19T09:02:08.492222,RED,ON,55.949,55.949,14.23,59.29,66.94,motorcycle: 1,motorcycle:0.32,1,31.83
2025-05-19T09:02:08.563136,RED,ON,56.020,56.020,14.23,59.37,66.86,,,0,0.00
2025-05-19T09:02:08.624980,RED,ON,56.082,56.082,14.24,59.43,66.90,motorcycle: 1,motorcycle:0.35,1,34.90
2025-05-19T09:02:08.707779,RED,ON,56.165,56.165,14.23,59.51,66.82,,,0,0.00
2025-05-19T09:02:08.764612,RED,ON,56.221,56.221,14.24,59.57,66.86,motorcycle: 1,motorcycle:0.52,1,52.15
2025-05-19T09:02:08.826230,RED,ON,56.283,56.283,14.24,59.63,66.90,motorcycle: 1,motorcycle:0.36,1,35.66
2025-05-19T09:02:08.886462,RED,ON,56.344,56.344,14.24,59.69,66.82,,,0,0.00
2025-05-19T09:02:08.954988,RED,ON,56.412,56.412,14.24,59.76,66.86,motorcycle: 1,motorcycle:0.31,1,31.06
2025-05-19T09:02:09.027878,RED,ON,56.485,56.485,14.24,59.83,66.78,,,0,0.00
2025-05-19T09:02:09.087042,RED,ON,56.544,56.544,14.24,59.89,66.82,motorcycle: 1,motorcycle:0.38,1,37.58
2025-05-19T09:02:09.150628,RED,ON,56.608,56.608,14.24,59.95,66.86,motorcycle: 1,motorcycle:0.30,1,30.29
2025-05-19T09:02:09.215944,RED,ON,56.673,56.673,14.25,60.02,66.90,motorcycle: 1,motorcycle:0.36,1,36.05
2025-05-19T09:02:09.283833,RED,ON,56.741,56.741,14.25,60.09,66.94,motorcycle: 1,motorcycle:0.45,1,44.87
2025-05-19T09:02:09.346754,RED,ON,56.804,56.804,14.25,60.15,66.86,,,0,0.00
2025-05-19T09:02:09.419199,RED,ON,56.876,56.876,14.25,60.22,66.90,motorcycle: 1,motorcycle:0.33,1,32.98
2025-05-19T09:02:09.486095,RED,ON,56.943,56.943,14.25,60.29,66.94,motorcycle: 1,motorcycle:0.33,1,32.98
2025-05-19T09:02:09.549410,RED,ON,57.007,57.007,14.25,60.35,66.86,,,0,0.00
2025-05-19T09:02:09.620749,RED,ON,57.078,57.078,14.25,60.42,66.78,,,0,0.00
2025-05-19T09:02:09.683000,RED,ON,57.140,57.140,14.25,60.48,66.82,motorcycle: 1,motorcycle:0.43,1,42.95
2025-05-19T09:02:09.750891,RED,ON,57.208,57.208,14.25,60.55,66.86,motorcycle: 1,motorcycle:0.41,1,40.65
2025-05-19T09:02:09.814289,RED,ON,57.271,57.271,14.25,60.62,66.78,,,0,0.00
2025-05-19T09:02:09.883100,RED,ON,57.340,57.340,14.25,60.69,66.71,,,0,0.00
2025-05-19T09:02:09.953402,RED,ON,57.410,57.410,14.25,60.76,66.74,motorcycle: 1,motorcycle:0.35,1,35.28
2025-05-19T09:02:10.014856,RED,ON,57.472,57.472,14.26,60.82,66.78,motorcycle: 1,motorcycle:0.35,1,34.51
2025-05-19T09:02:10.079868,RED,ON,57.537,57.537,14.26,60.88,66.82,motorcycle: 1,motorcycle:0.37,1,36.81
2025-05-19T09:02:10.147345,RED,ON,57.604,57.604,14.26,60.95,66.74,,,0,0.00
2025-05-19T09:02:10.211183,RED,ON,57.668,57.668,14.26,61.01,66.67,,,0,0.00
2025-05-19T09:02:10.281222,RED,ON,57.738,57.738,14.26,61.08,66.59,,,0,0.00
2025-05-19T09:02:10.344328,RED,ON,57.801,57.801,14.26,61.15,66.51,,,0,0.00
2025-05-19T09:02:10.412443,RED,ON,57.870,57.870,14.26,61.21,66.44,,,0,0.00
2025-05-19T09:02:10.475883,RED,ON,57.933,57.933,14.26,61.28,66.48,motorcycle: 1,motorcycle:0.39,1,39.50
2025-05-19T09:02:10.542783,RED,ON,58.000,58.000,14.26,61.34,66.51,motorcycle: 1,motorcycle:0.42,1,41.80
2025-05-19T09:02:10.611511,RED,ON,58.069,58.069,14.26,61.41,66.44,,,0,0.00
2025-05-19T09:02:10.674142,RED,ON,58.131,58.131,14.27,61.48,66.36,,,0,0.00
2025-05-19T09:02:10.742796,RED,ON,58.200,58.200,14.27,61.54,66.29,,,0,0.00
2025-05-19T09:02:10.814764,RED,ON,58.272,58.272,14.27,61.62,66.21,,,0,0.00
2025-05-19T09:02:10.873848,RED,ON,58.331,58.331,14.27,61.68,66.14,,,0,0.00
2025-05-19T09:02:10.943598,RED,ON,58.401,58.401,14.27,61.75,66.06,,,0,0.00
2025-05-19T09:02:11.005674,RED,ON,58.463,58.463,14.27,61.81,66.10,motorcycle: 1,motorcycle:0.38,1,38.35
2025-05-19T09:02:11.073682,RED,ON,58.531,58.531,14.27,61.88,66.14,spoon: 1 | bowl: 1,spoon:0.52;bowl:0.31,2,41.41
2025-05-19T09:02:11.136843,RED,ON,58.594,58.594,14.27,61.94,66.06,,,0,0.00
2025-05-19T09:02:11.205293,RED,ON,58.662,58.662,14.27,62.01,65.99,,,0,0.00
2025-05-19T09:02:11.273943,RED,ON,58.731,58.731,14.27,62.08,65.91,,,0,0.00
2025-05-19T09:02:11.336866,RED,ON,58.794,58.794,14.27,62.14,65.95,banana: 1,banana:0.59,1,58.67
2025-05-19T09:02:11.404566,RED,ON,58.862,58.862,14.28,62.21,65.99,banana: 1,banana:0.32,1,32.21
2025-05-19T09:02:11.468169,RED,ON,58.925,58.925,14.28,62.27,65.92,,,0,0.00
2025-05-19T09:02:11.536408,RED,ON,58.994,58.994,14.28,62.34,65.84,,,0,0.00
2025-05-19T09:02:11.604143,RED,ON,59.061,59.061,14.28,62.41,65.77,,,0,0.00
2025-05-19T09:02:11.668442,RED,ON,59.126,59.126,14.28,62.47,65.70,,,0,0.00
2025-05-19T09:02:11.737842,RED,ON,59.195,59.195,14.28,62.54,65.62,,,0,0.00
2025-05-19T09:02:11.799981,RED,ON,59.257,59.257,14.28,62.60,65.55,,,0,0.00
2025-05-19T09:02:11.844962,RED,ON,59.302,59.302,14.29,62.65,65.47,,,0,0.00
2025-05-19T09:02:11.885984,RED,ON,59.343,59.343,14.29,62.69,65.51,toothbrush: 1,toothbrush:0.53,1,52.92
2025-05-19T09:02:11.925372,RED,ON,59.382,59.382,14.30,62.73,65.44,,,0,0.00
2025-05-19T09:02:11.969332,RED,ON,59.426,59.426,14.31,62.77,65.48,traffic light: 1,traffic light:0.65,1,64.81
2025-05-19T09:02:12.003107,RED,ON,59.460,59.460,14.31,62.81,65.52,traffic light: 1,traffic light:0.40,1,40.26
2025-05-19T09:02:12.039087,RED,ON,59.496,59.496,14.32,62.84,65.56,traffic light: 1,traffic light:0.88,1,88.20
2025-05-19T09:02:12.070611,RED,ON,59.528,59.528,14.33,62.87,65.59,traffic light: 1,traffic light:0.85,1,84.75
2025-05-19T09:02:12.102314,RED,ON,59.559,59.559,14.34,62.90,65.63,traffic light: 1,traffic light:0.89,1,88.97
2025-05-19T09:02:12.139280,RED,ON,59.596,59.596,14.35,62.94,65.67,traffic light: 2,traffic light:0.93;traffic light:0.30,2,61.79
2025-05-19T09:02:12.171283,RED,ON,59.628,59.628,14.36,62.97,65.71,traffic light: 2,traffic light:0.95;traffic light:0.75,2,85.07
2025-05-19T09:02:12.210404,RED,ON,59.667,59.667,14.36,63.01,65.75,traffic light: 2,traffic light:0.91;traffic light:0.49,2,70.21
2025-05-19T09:02:12.241798,RED,ON,59.699,59.699,14.37,63.04,65.78,traffic light: 1,traffic light:0.91,1,91.27
2025-05-19T09:02:12.271531,RED,ON,59.729,59.729,14.38,63.07,65.82,traffic light: 2,traffic light:0.95;traffic light:0.51,2,73.07
2025-05-19T09:02:12.309687,RED,ON,59.767,59.767,14.39,63.11,65.86,traffic light: 1,traffic light:0.85,1,85.13
2025-05-19T09:02:12.339005,RED,ON,59.796,59.796,14.40,63.14,65.79,,,0,0.00
2025-05-19T09:02:12.375116,RED,ON,59.832,59.832,14.40,63.18,65.71,,,0,0.00
2025-05-19T09:02:12.409767,RED,ON,59.867,59.867,14.41,63.21,65.75,chair: 1,chair:0.38,1,38.27
2025-05-19T09:02:12.439149,RED,ON,59.896,59.896,14.42,63.24,65.68,,,0,0.00
2025-05-19T09:02:12.475983,RED,ON,59.933,59.933,14.43,63.28,65.61,,,0,0.00
2025-05-19T09:02:12.509239,RED,ON,59.966,59.966,14.44,63.31,65.54,,,0,0.00
2025-05-19T09:02:12.545263,RED,ON,60.002,60.002,14.44,63.35,65.46,,,0,0.00
2025-05-19T09:02:12.577771,RED,ON,60.035,60.035,14.45,63.38,65.39,,,0,0.00
2025-05-19T09:02:12.607876,RED,ON,60.065,60.065,14.46,63.41,65.32,,,0,0.00
2025-05-19T09:02:12.646313,RED,ON,60.103,60.103,14.47,63.45,65.25,,,0,0.00
2025-05-19T09:02:12.678117,RED,ON,60.135,60.135,14.48,63.48,65.18,,,0,0.00
2025-05-19T09:02:12.709148,RED,ON,60.166,60.166,14.49,63.51,65.22,tv: 1,tv:0.33,1,32.98
2025-05-19T09:02:12.745485,RED,ON,60.203,60.203,14.49,63.55,65.15,,,0,0.00
2025-05-19T09:02:12.775980,RED,ON,60.233,60.233,14.50,63.58,65.18,clock: 1,clock:0.40,1,40.28
2025-05-19T09:02:12.816544,RED,ON,60.274,60.274,14.51,63.62,65.11,,,0,0.00
2025-05-19T09:02:12.845476,RED,ON,60.303,60.303,14.52,63.65,65.15,car: 3 | traffic light: 1 | tv: 1 | microwave: 1,car:0.55;car:0.53;car:0.30;traffic light:0.43;tv:0.35;microwave:0.44,3,40.84
2025-05-19T09:02:12.879153,RED,ON,60.336,60.336,14.53,63.68,65.19,car: 1 | traffic light: 2 | microwave: 1,car:0.62;traffic light:0.45;traffic light:0.40;microwave:0.43,3,42.59
2025-05-19T09:02:12.912804,RED,ON,60.370,60.370,14.53,63.71,65.12,,,0,0.00
2025-05-19T09:02:12.948781,RED,ON,60.406,60.406,14.54,63.75,65.16,car: 4 | traffic light: 1,car:0.81;car:0.70;car:0.48;car:0.37;traffic light:0.32,1,32.08
2025-05-19T09:02:12.983621,YELLOW,ON,0.000,0.000,14.55,63.79,65.19,car: 7 | traffic light: 2,car:0.70;car:0.59;car:0.53;car:0.48;car:0.43;car:0.41;car:0.34;traffic light:0.46;traffic light:0.45,2,45.27,Note: LIGHT CHANGED
2025-05-19T09:02:12.983889,YELLOW,ON,0.000,0.000,14.55,63.79,65.19,car: 7 | traffic light: 2,car:0.70;car:0.59;car:0.53;car:0.48;car:0.43;car:0.41;car:0.34;traffic light:0.46;traffic light:0.45,2,45.27
2025-05-19T09:02:13.012835,YELLOW,ON,0.029,0.029,14.56,63.81,65.23,car: 5 | traffic light: 1,car:0.77;car:0.73;car:0.72;car:0.71;car:0.63;traffic light:0.48,1,48.48
2025-05-19T09:02:13.048292,YELLOW,ON,0.065,0.065,14.57,63.85,65.27,car: 7 | traffic light: 2,car:0.76;car:0.69;car:0.69;car:0.67;car:0.49;car:0.40;car:0.39;traffic light:0.36;traffic light:0.33,2,34.58
2025-05-19T09:02:13.080448,YELLOW,ON,0.097,0.097,14.57,63.88,65.31,car: 7 | traffic light: 1,car:0.74;car:0.67;car:0.66;car:0.61;car:0.59;car:0.48;car:0.43;traffic light:0.41,1,40.99
2025-05-19T09:02:13.114779,YELLOW,ON,0.131,0.131,14.58,63.92,65.34,car: 7 | traffic light: 2,car:0.83;car:0.77;car:0.71;car:0.70;car:0.67;car:0.39;car:0.37;traffic light:0.48;traffic light:0.34,2,40.99
2025-05-19T09:02:13.147690,YELLOW,ON,0.164,0.164,14.59,63.95,65.38,car: 9 | traffic light: 2 | person: 1,car:0.82;car:0.79;car:0.66;car:0.62;car:0.58;car:0.46;car:0.42;car:0.40;car:0.33;traffic light:0.60;traffic light:0.41;person:0.46,3,48.60
2025-05-19T09:02:13.182900,YELLOW,ON,0.199,0.199,14.60,63.98,65.42,car: 9 | traffic light: 1 | tv: 1 | person: 1,car:0.82;car:0.71;car:0.68;car:0.63;car:0.56;car:0.53;car:0.45;car:0.43;car:0.37;traffic light:0.56;tv:0.74;person:0.46,3,58.40
2025-05-19T09:02:13.219652,YELLOW,ON,0.236,0.236,14.60,64.02,65.45,car: 9 | traffic light: 2 | tv: 1 | person: 1,car:0.78;car:0.69;car:0.67;car:0.63;car:0.62;car:0.49;car:0.47;car:0.40;car:0.35;traffic light:0.56;traffic light:0.34;tv:0.33;person:0.46,4,42.29
2025-05-19T09:02:13.251819,YELLOW,ON,0.268,0.268,14.61,64.05,65.49,car: 8 | traffic light: 2 | tv: 1 | person: 1,car:0.78;car:0.76;car:0.71;car:0.65;car:0.61;car:0.56;car:0.46;car:0.42;traffic light:0.61;traffic light:0.34;tv:0.59;person:0.46,4,49.78
2025-05-19T09:02:13.288009,YELLOW,ON,0.304,0.304,14.62,64.09,65.53,car: 7 | traffic light: 1 | tv: 1 | person: 1,car:0.85;car:0.81;car:0.68;car:0.65;car:0.64;car:0.50;car:0.35;traffic light:0.34;tv:0.34;person:0.46,3,37.99
2025-05-19T09:02:13.318595,RED,ON,0.000,0.000,14.63,64.12,65.57,car: 6 | traffic light: 1 | tv: 1 | person: 1,car:0.74;car:0.73;car:0.68;car:0.61;car:0.35;car:0.32;traffic light:0.34;tv:0.82;person:0.46,3,53.85,Note: LIGHT CHANGED
2025-05-19T09:02:13.318918,RED,ON,0.000,0.000,14.63,64.12,65.57,car: 6 | traffic light: 1 | tv: 1 | person: 1,car:0.74;car:0.73;car:0.68;car:0.61;car:0.35;car:0.32;traffic light:0.34;tv:0.82;person:0.46,3,53.85
2025-05-19T09:02:13.351023,RED,ON,0.032,0.032,14.64,64.15,65.60,car: 4 | traffic light: 2 | tv: 1 | mouse: 1 | person: 1,car:0.49;car:0.48;car:0.36;car:0.30;traffic light:0.36;traffic light:0.33;tv:0.89;mouse:0.46;person:0.46,5,49.87
2025-05-19T09:02:13.389394,RED,ON,0.071,0.071,14.64,64.19,65.64,car: 6 | traffic light: 1 | tv: 1 | mouse: 2 | person: 1,car:0.80;car:0.72;car:0.68;car:0.43;car:0.38;car:0.37;traffic light:0.47;tv:0.75;mouse:0.79;mouse:0.55;person:0.46,5,60.24
2025-05-19T09:02:13.419743,YELLOW,ON,0.000,0.000,14.65,64.22,65.67,car: 11 | traffic light: 3 | tv: 1 | mouse: 2 | person: 1,car:0.83;car:0.79;car:0.65;car:0.53;car:0.51;car:0.48;car:0.43;car:0.43;car:0.42;car:0.36;car:0.32;traffic light:0.50;traffic light:0.48;traffic light:0.35;tv:0.67;mouse:0.91;mouse:0.38;person:0.46,7,53.59,Note: LIGHT CHANGED
2025-05-19T09:02:13.420145,YELLOW,ON,0.001,0.001,14.65,64.22,65.67,car: 11 | traffic light: 3 | tv: 1 | mouse: 2 | person: 1,car:0.83;car:0.79;car:0.65;car:0.53;car:0.51;car:0.48;car:0.43;car:0.43;car:0.42;car:0.36;car:0.32;traffic light:0.50;traffic light:0.48;traffic light:0.35;tv:0.67;mouse:0.91;mouse:0.38;person:0.46,7,53.59
2025-05-19T09:02:13.457110,YELLOW,ON,0.037,0.037,14.66,64.26,65.71,car: 6 | traffic light: 2 | tv: 1 | mouse: 1 | person: 1,car:0.78;car:0.75;car:0.61;car:0.57;car:0.41;car:0.33;traffic light:0.42;traffic light:0.36;tv:0.64;mouse:0.91;person:0.46,5,55.78
2025-05-19T09:02:13.488210,YELLOW,ON,0.069,0.069,14.67,64.29,65.75,car: 6 | traffic light: 1 | tv: 1 | mouse: 2 | person: 1,car:0.85;car:0.76;car:0.65;car:0.56;car:0.55;car:0.41;traffic light:0.38;tv:0.64;mouse:0.94;mouse:0.62;person:0.46,5,60.93
2025-05-19T09:02:13.521708,RED,ON,0.000,0.000,14.68,64.32,65.78,car: 4 | traffic light: 2 | tv: 1 | mouse: 2 | person: 1,car:0.83;car:0.68;car:0.46;car:0.43;traffic light:0.41;traffic light:0.35;tv:0.90;mouse:0.93;mouse:0.38;person:0.46,6,57.16,Note: LIGHT CHANGED
2025-05-19T09:02:13.522017,RED,ON,0.001,0.001,14.68,64.32,65.78,car: 4 | traffic light: 2 | tv: 1 | mouse: 2 | person: 1,car:0.83;car:0.68;car:0.46;car:0.43;traffic light:0.41;traffic light:0.35;tv:0.90;mouse:0.93;mouse:0.38;person:0.46,6,57.16
2025-05-19T09:02:13.554142,RED,ON,0.033,0.033,14.68,64.36,65.82,car: 3 | tv: 1 | mouse: 2 | person: 1,car:0.80;car:0.73;car:0.59;tv:0.79;mouse:0.93;mouse:0.59;person:0.46,4,68.95
2025-05-19T09:02:13.588011,RED,ON,0.067,0.067,14.69,64.39,65.86,car: 2 | traffic light: 1 | tv: 1 | mouse: 2 | keyboard: 1 | person: 1,car:0.78;car:0.52;traffic light:0.37;tv:0.78;mouse:0.94;mouse:0.58;keyboard:0.62;person:0.46,6,62.34
2025-05-19T09:02:13.619899,RED,ON,0.099,0.099,14.70,64.42,65.89,car: 1 | tv: 1 | mouse: 2 | keyboard: 1 | person: 1,car:0.73;tv:0.90;mouse:0.90;mouse:0.74;keyboard:0.74;person:0.46,5,74.64
2025-05-19T09:02:13.656216,RED,ON,0.135,0.135,14.71,64.46,65.93,car: 1 | tv: 1 | mouse: 2 | keyboard: 1,car:0.83;tv:0.78;mouse:0.93;mouse:0.54;keyboard:0.88,4,78.18
2025-05-19T09:02:13.686403,RED,ON,0.165,0.165,14.72,64.49,65.96,car: 1 | tv: 1 | mouse: 2 | keyboard: 1 | book: 1,car:0.77;tv:0.75;mouse:0.94;mouse:0.57;keyboard:0.90;book:0.42,5,71.64
2025-05-19T09:02:13.723970,RED,ON,0.203,0.203,14.72,64.53,66.00,car: 1 | tv: 1 | mouse: 2 | keyboard: 1,car:0.78;tv:0.82;mouse:0.94;mouse:0.45;keyboard:0.89,4,77.54
2025-05-19T09:02:13.756931,RED,ON,0.236,0.236,14.73,64.56,66.04,car: 1 | tv: 1 | mouse: 2 | keyboard: 1 | book: 1,car:0.78;tv:0.80;mouse:0.95;mouse:0.42;keyboard:0.89;book:0.35,5,68.10
2025-05-19T09:02:13.793599,RED,ON,0.272,0.272,14.74,64.60,66.07,car: 1 | tv: 1 | mouse: 2 | keyboard: 1 | book: 1,car:0.76;tv:0.86;mouse:0.95;mouse:0.70;keyboard:0.90;book:0.33,5,74.57
2025-05-19T09:02:13.824068,RED,ON,0.303,0.303,14.75,64.63,66.11,car: 1 | tv: 1 | mouse: 2 | keyboard: 1 | book: 1,car:0.84;tv:0.76;mouse:0.95;mouse:0.62;keyboard:0.90;book:0.46,5,73.84
2025-05-19T09:02:13.856057,RED,ON,0.335,0.335,14.75,64.66,66.14,car: 1 | tv: 1 | mouse: 2 | keyboard: 1 | book: 1,car:0.78;tv:0.74;mouse:0.95;mouse:0.64;keyboard:0.90;book:0.35,5,71.30
2025-05-19T09:02:13.891966,RED,ON,0.371,0.371,14.76,64.69,66.18,car: 1 | tv: 1 | mouse: 1 | keyboard: 1,car:0.71;tv:0.77;mouse:0.94;keyboard:0.89,3,86.34
2025-05-19T09:02:13.929975,RED,ON,0.409,0.409,14.77,64.73,66.21,car: 1 | tv: 1 | mouse: 1 | keyboard: 1,car:0.81;tv:0.77;mouse:0.93;keyboard:0.90,3,86.49
2025-05-19T09:02:13.961191,RED,ON,0.440,0.440,14.78,64.76,66.25,car: 1 | tv: 1 | mouse: 1 | keyboard: 1,car:0.70;tv:0.76;mouse:0.94;keyboard:0.90,3,86.61
2025-05-19T09:02:13.999343,RED,ON,0.478,0.478,14.78,64.80,66.28,car: 1 | tv: 1 | mouse: 1 | keyboard: 1,car:0.71;tv:0.77;mouse:0.96;keyboard:0.90,3,87.62
2025-05-19T09:02:14.029115,RED,ON,0.508,0.508,14.79,64.83,66.32,car: 1 | tv: 1 | mouse: 1 | keyboard: 1,car:0.78;tv:0.71;mouse:0.95;keyboard:0.89,3,85.07
2025-05-19T09:02:14.069482,RED,ON,0.548,0.548,14.80,64.87,66.35,car: 1 | tv: 1 | mouse: 1 | keyboard: 1,car:0.76;tv:0.76;mouse:0.94;keyboard:0.89,3,86.36
2025-05-19T09:02:14.100598,RED,ON,0.579,0.579,14.81,64.90,66.39,car: 1 | tv: 1 | mouse: 1 | keyboard: 1,car:0.78;tv:0.75;mouse:0.91;keyboard:0.90,3,85.23
2025-05-19T09:02:14.132441,RED,ON,0.611,0.611,14.81,64.93,66.42,car: 1 | tv: 1 | mouse: 2 | keyboard: 1,car:0.65;tv:0.82;mouse:0.92;mouse:0.31;keyboard:0.89,4,73.52
2025-05-19T09:02:14.163650,RED,ON,0.642,0.642,14.82,64.97,66.46,car: 1 | tv: 1 | mouse: 1 | keyboard: 1,car:0.68;tv:0.81;mouse:0.93;keyboard:0.89,3,87.89
2025-05-19T09:02:14.195154,RED,ON,0.674,0.674,14.83,65.00,66.49,car: 1 | tv: 1 | mouse: 1 | keyboard: 1,car:0.55;tv:0.89;mouse:0.95;keyboard:0.88,3,90.69
2025-05-19T09:02:14.231957,RED,ON,0.711,0.711,14.84,65.03,66.53,car: 1 | tv: 1 | mouse: 1 | keyboard: 1,car:0.45;tv:0.88;mouse:0.94;keyboard:0.89,3,90.32
2025-05-19T09:02:14.262622,RED,ON,0.741,0.741,14.85,65.06,66.56,car: 1 | tv: 1 | mouse: 1 | keyboard: 1,car:0.78;tv:0.89;mouse:0.94;keyboard:0.90,3,90.70
2025-05-19T09:02:14.294881,RED,ON,0.774,0.774,14.85,65.10,66.60,car: 1 | tv: 1 | mouse: 1 | keyboard: 1,car:0.78;tv:0.87;mouse:0.95;keyboard:0.89,3,90.44
2025-05-19T09:02:14.332156,RED,ON,0.811,0.811,14.86,65.13,66.63,car: 1 | tv: 1 | mouse: 1 | keyboard: 1,car:0.78;tv:0.90;mouse:0.95;keyboard:0.90,3,91.59
2025-05-19T09:02:14.363253,RED,ON,0.842,0.842,14.87,65.17,66.67,car: 1 | tv: 1 | mouse: 1 | keyboard: 1 | person: 1,car:0.80;tv:0.90;mouse:0.94;keyboard:0.84;person:0.32,4,75.10
2025-05-19T09:02:14.399745,RED,ON,0.878,0.878,14.88,65.20,66.70,car: 1 | tv: 1 | mouse: 1 | keyboard: 1 | person: 2,car:0.76;tv:0.93;mouse:0.92;keyboard:0.80;person:0.32;person:0.41,5,67.54
2025-05-19T09:02:14.432572,RED,ON,0.911,0.911,14.88,65.23,66.74,car: 2 | tv: 1 | mouse: 1 | keyboard: 1 | person: 2,car:0.77;car:0.66;tv:0.89;mouse:0.95;keyboard:0.75;person:0.45;person:0.32,5,67.11
2025-05-19T09:02:14.462934,RED,ON,0.942,0.942,14.89,65.26,66.77,car: 2 | tv: 1 | mouse: 1 | keyboard: 1 | person: 2,car:0.83;car:0.72;tv:0.92;mouse:0.93;keyboard:0.61;person:0.44;person:0.32,5,64.43
2025-05-19T09:02:14.497538,RED,ON,0.976,0.976,14.90,65.30,66.80,car: 3 | traffic light: 2 | tv: 1 | mouse: 1 | person: 2,car:0.80;car:0.63;car:0.34;traffic light:0.56;traffic light:0.44;tv:0.94;mouse:0.91;person:0.44;person:0.32,6,60.08
2025-05-19T09:02:14.529891,RED,ON,1.009,1.009,14.91,65.33,66.84,car: 3 | traffic light: 2 | tv: 1 | mouse: 1 | person: 2,car:0.70;car:0.64;car:0.46;traffic light:0.67;traffic light:0.45;tv:0.89;mouse:0.90;person:0.44;person:0.32,6,61.16
2025-05-19T09:02:14.563694,RED,ON,1.042,1.042,14.92,65.37,66.87,car: 3 | traffic light: 1 | tv: 1 | mouse: 1 | person: 2,car:0.65;car:0.62;car:0.54;traffic light:0.50;tv:0.92;mouse:0.89;person:0.44;person:0.32,5,61.35
2025-05-19T09:02:14.600154,RED,ON,1.079,1.079,14.92,65.40,66.91,car: 3 | traffic light: 2 | tv: 1 | mouse: 1 | book: 1 | person: 2,car:0.78;car:0.57;car:0.42;traffic light:0.55;traffic light:0.47;tv:0.89;mouse:0.88;book:0.31;person:0.35;person:0.32,7,53.77
2025-05-19T09:02:14.631367,RED,ON,1.110,1.110,14.93,65.43,66.94,car: 3 | traffic light: 1 | tv: 1 | mouse: 1 | person: 3,car:0.79;car:0.64;car:0.53;traffic light:0.61;tv:0.87;mouse:0.81;person:0.40;person:0.32;person:0.46,6,57.72
2025-05-19T09:02:14.668480,RED,ON,1.147,1.147,14.94,65.47,66.97,car: 3 | traffic light: 2 | tv: 1 | mouse: 1 | person: 3,car:0.84;car:0.52;car:0.40;traffic light:0.38;traffic light:0.34;tv:0.79;mouse:0.81;person:0.34;person:0.43;person:0.32,7,48.73
2025-05-19T09:02:14.699141,RED,ON,1.178,1.178,14.95,65.50,67.01,car: 2 | traffic light: 1 | tv: 1 | mouse: 1 | person: 3,car:0.78;car:0.75;traffic light:0.54;tv:0.58;mouse:0.89;person:0.37;person:0.33;person:0.32,6,50.43
2025-05-19T09:02:14.730777,RED,ON,1.209,1.209,14.95,65.53,67.04,car: 3 | traffic light: 2 | tv: 1 | mouse: 1 | person: 3,car:0.66;car:0.55;car:0.41;traffic light:0.43;traffic light:0.37;tv:0.76;mouse:0.81;person:0.45;person:0.33;person:0.32,7,49.51
2025-05-19T09:02:14.768386,RED,ON,1.247,1.247,14.96,65.57,67.07,car: 3 | traffic light: 1 | tv: 1 | mouse: 1 | person: 3,car:0.78;car:0.56;car:0.45;traffic light:0.45;tv:0.79;mouse:0.87;person:0.32;person:0.33;person:0.32,6,51.38
2025-05-19T09:02:14.798102,RED,ON,1.277,1.277,14.97,65.60,67.11,car: 3 | traffic light: 2 | tv: 1 | mouse: 1 | person: 3,car:0.80;car:0.56;car:0.32;traffic light:0.35;traffic light:0.34;tv:0.76;mouse:0.86;person:0.32;person:0.33;person:0.32,7,46.85
2025-05-19T09:02:14.835698,RED,ON,1.314,1.314,14.98,65.64,67.14,car: 2 | traffic light: 1 | tv: 1 | mouse: 1 | person: 3,car:0.84;car:0.55;traffic light:0.32;tv:0.65;mouse:0.88;person:0.37;person:0.53;person:0.32,6,51.22
2025-05-19T09:02:14.866718,RED,ON,1.345,1.345,14.98,65.67,67.17,car: 4 | traffic light: 2 | tv: 1 | mouse: 1 | person: 2,car:0.87;car:0.56;car:0.38;car:0.32;traffic light:0.63;traffic light:0.32;tv:0.66;mouse:0.88;person:0.59;person:0.53,6,60.15
2025-05-19T09:02:14.898347,RED,ON,1.377,1.377,14.99,65.70,67.21,car: 4 | traffic light: 1 | tv: 1 | mouse: 1 | person: 2,car:0.81;car:0.68;car:0.62;car:0.53;traffic light:0.63;tv:0.59;mouse:0.83;person:0.38;person:0.53,5,59.11
